ACTUAL_DATES,NEW_DATE,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_5MONTH,BC_6MONTH,BC_7MONTH,BC_8MONTH,BC_9MONTH,BC_10MONTH,BC_11MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_4YEAR,BC_5YEAR,BC_6YEAR,BC_7YEAR,BC_8YEAR,BC_9YEAR,BC_10YEAR,BC_15YEAR,BC_20YEAR,BC_25YEAR,BC_30YEAR,BC_30YEARDISPLAY
3/29/2018,3/29/2018,,,-0.536935447,-0.541425216,-0.544455524,-0.546101222,-0.546434021,-0.545522609,-0.543432777,-0.540227526,-0.535967178,-0.530709483,-0.407745536,-0.218967634,-0.006917548,0.204941196,0.404551353,0.586526348,0.749257319,0.893169706,1.019691726,1.455455804,1.695442684,1.842074329,1.940121995,1.940121995
3/30/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2018,4/3/2018,,,-0.529486811,-0.533724069,-0.536590548,-0.538152455,-0.538473425,-0.537614616,-0.535634794,-0.532590419,-0.52853573,-0.523522822,-0.404981009,-0.220262578,-0.010120575,0.201974298,0.403328369,0.587830252,0.75327368,0.899670981,1.02820845,1.465776816,1.699647451,1.839202943,1.931423928,1.931423928
4/4/2018,4/4/2018,,,-0.51280932,-0.51963609,-0.524925593,-0.528753073,-0.531190768,-0.532308019,-0.532171383,-0.530844731,-0.528389349,-0.524864034,-0.417489263,-0.236446419,-0.026792323,0.185881828,0.387935805,0.572912209,0.738542867,0.884894541,1.013240515,1.449842178,1.684220252,1.824987763,1.918398008,1.918398008
4/5/2018,4/5/2018,,,-0.521431814,-0.526770634,-0.53063546,-0.533098945,-0.534230838,-0.534098089,-0.532764954,-0.530293093,-0.526741669,-0.522167438,-0.405239322,-0.218597798,-0.005657998,0.208979773,0.412263034,0.598075308,0.764340413,0.911228868,1.04006669,1.478905344,1.715096707,1.857175819,1.951515936,1.951515936
4/6/2018,4/6/2018,,,-0.536959858,-0.539848057,-0.541402357,-0.54168916,-0.54077221,-0.538712689,-0.535569317,-0.531398437,-0.526254109,-0.52018819,-0.391719551,-0.201380865,0.011229295,0.223727707,0.424297131,0.607465547,0.771455186,0.916539881,1.044045252,1.481168886,1.718942994,1.862838102,1.958618631,1.958618631
4/7/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/2018,4/9/2018,,,-0.531587814,-0.53524952,-0.537541574,-0.538531673,-0.538284816,-0.536863403,-0.534327328,-0.530734077,-0.526138812,-0.520594458,-0.396584652,-0.208302911,0.003680506,0.21635282,0.41749984,0.601407877,0.766159051,0.911951953,1.040077178,1.478936877,1.717110804,1.861004982,1.956708744,1.956708744
4/10/2018,4/10/2018,,,-0.5352658,-0.537186071,-0.537828262,-0.537256465,-0.535532198,-0.532714504,-0.528860039,-0.52402316,-0.518256013,-0.511608616,-0.37880396,-0.187498138,0.02423215,0.234932107,0.433335086,0.614282401,0.776163216,0.919330058,1.045135776,1.47662665,1.711668203,1.854056821,1.948878959,1.948878959
4/11/2018,4/11/2018,,,-0.535576973,-0.537244851,-0.537656331,-0.536874398,-0.53495951,-0.531969695,-0.52796064,-0.522985774,-0.517096355,-0.510341552,-0.377145159,-0.186454527,0.024262172,0.233876319,0.431281737,0.611385993,0.772593416,0.915246052,1.040675203,1.471552629,1.706774783,1.849428534,1.944466151,1.944466151
4/12/2018,4/12/2018,,,-0.542266397,-0.541957056,-0.540594754,-0.538228239,-0.534904507,-0.530668856,-0.525564947,-0.519634853,-0.512919113,-0.505456779,-0.370066018,-0.182152927,0.025978339,0.234971306,0.433876564,0.617103008,0.78238938,0.929469835,1.059208573,1.502910569,1.737247976,1.873782822,1.962350659,1.962350659
4/13/2018,4/13/2018,,,-0.544045846,-0.543940995,-0.54276306,-0.540561744,-0.537384961,-0.533278894,-0.52828805,-0.522455319,-0.515822023,-0.508427968,-0.372988057,-0.184024288,0.025570653,0.236103425,0.436445034,0.62092062,0.787241517,0.935145851,1.065517714,1.510446792,1.744589159,1.88067276,1.968835813,1.968835813
4/14/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2018,4/16/2018,,,-0.539104644,-0.538588575,-0.537042433,-0.534513802,-0.53104856,-0.526690934,-0.521483553,-0.515467503,-0.508682374,-0.501166312,-0.366068515,-0.179466389,0.027017862,0.234401187,0.431918471,0.614050676,0.778545154,0.925111517,1.054574587,1.499056985,1.735331393,1.873605026,1.96350503,1.96350503
4/17/2018,4/17/2018,,,-0.534680567,-0.535242419,-0.534725428,-0.533179011,-0.530650815,-0.527186778,-0.52283118,-0.517626701,-0.511614474,-0.50483413,-0.376140907,-0.19272471,0.012486224,0.219675643,0.417557979,0.600298303,0.765460019,0.912652392,1.042651629,1.488313034,1.724306616,1.861960997,1.951288813,1.951288813
4/18/2018,4/18/2018,,,-0.525120726,-0.526653339,-0.527028272,-0.526300009,-0.524521009,-0.52174177,-0.518010899,-0.513375175,-0.507879609,-0.501567511,-0.375810291,-0.192888816,0.012221614,0.218903618,0.415697736,0.596874542,0.760196263,0.905472364,1.033641491,1.473995837,1.7107004,1.851481732,1.944124159,1.944124159
4/19/2018,4/19/2018,,,-0.516692088,-0.518769852,-0.519551293,-0.519100512,-0.517479092,-0.51474618,-0.510958584,-0.50617085,-0.50043535,-0.493802356,-0.359950763,-0.165853411,0.049653393,0.264466615,0.466849506,0.651346905,0.81619283,0.961687607,1.08920005,1.522333321,1.753866056,1.892276927,1.983857391,1.983857391
4/20/2018,4/20/2018,,,-0.530172639,-0.530681805,-0.530015818,-0.528230803,-0.525380788,-0.521517776,-0.516691814,-0.510951062,-0.504341853,-0.49690876,-0.357515863,-0.161568769,0.055119393,0.271572395,0.476265437,0.663572546,0.831446432,0.979922146,1.110167495,1.550702504,1.781346557,1.916023649,2.003801996,2.003801996
4/21/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2018,4/23/2018,,,-0.528157472,-0.528711132,-0.528076397,-0.526310045,-0.523466735,-0.519599077,-0.514757702,-0.50899133,-0.502346836,-0.49486931,-0.354393444,-0.15676662,0.061787675,0.280058998,0.486400306,0.675132631,0.844196879,0.993639358,1.124650739,1.566942537,1.79771647,1.932131482,2.019621364,2.019621364
4/24/2018,4/24/2018,,,-0.515795457,-0.518506113,-0.519809475,-0.519776998,-0.518477232,-0.51597593,-0.512336153,-0.507618374,-0.501880568,-0.495178314,-0.35684886,-0.155160115,0.068082249,0.289569274,0.497244601,0.685737755,0.853518013,1.001146536,1.13022381,1.567575058,1.802026067,1.942988226,2.036606006,2.036606006
4/25/2018,4/25/2018,,,-0.521772601,-0.523545099,-0.524038021,-0.523312725,-0.521428251,-0.518441409,-0.514406848,-0.509377136,-0.503402829,-0.496532541,-0.359524268,-0.161021548,0.060204817,0.281571969,0.490754081,0.681789374,0.852551072,1.003125594,1.134789813,1.576300985,1.804500704,1.936815889,2.022818221,2.022818221
4/26/2018,4/26/2018,,,-0.523340693,-0.52489045,-0.525183697,-0.524280729,-0.522239563,-0.519116026,-0.51496382,-0.509834603,-0.503778057,-0.496841956,-0.360060258,-0.16298298,0.056288043,0.275560478,0.482723782,0.671923488,0.841075531,0.990272029,1.120775754,1.558882072,1.785783105,1.917533163,2.00322945,2.00322945
4/27/2018,4/27/2018,,,-0.513731273,-0.517461467,-0.519781783,-0.520763083,-0.520473347,-0.518977789,-0.51633896,-0.512616842,-0.507868953,-0.502150431,-0.375014763,-0.183112033,0.031928865,0.246777688,0.449245767,0.633777851,0.798643237,0.944210005,1.071904245,1.508078857,1.744585974,1.887660656,1.982919366,1.982919366
4/28/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2018,4/30/2018,,,-0.517033006,-0.519565562,-0.520776393,-0.520731417,-0.519493909,-0.517124598,-0.513681762,-0.509221317,-0.503796907,-0.497459989,-0.366318043,-0.174030523,0.04015664,0.254071984,0.456014102,0.640564935,0.805963198,0.952478406,1.081421902,1.525288072,1.768290287,1.915896661,2.014301394,2.014301394
5/1/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/2/2018,5/2/2018,,,-0.515618154,-0.517890284,-0.518875903,-0.518638706,-0.517239852,-0.514738059,-0.511189696,-0.506648865,-0.501167486,-0.494795379,-0.364438411,-0.17401034,0.038226353,0.250531643,0.451342396,0.635234014,0.800376254,0.94695092,1.076184395,1.522890774,1.768633155,1.918194253,2.0179614,2.0179614
5/3/2018,5/3/2018,,,-0.518514574,-0.521488924,-0.523133786,-0.523514907,-0.522695416,-0.520735917,-0.517694585,-0.513627251,-0.508587494,-0.502626719,-0.375335547,-0.185750236,0.02669497,0.239609947,0.441091476,0.625554339,0.79110777,0.93792581,1.067252284,1.513104342,1.757447513,1.905869361,2.004803842,2.004803842
5/4/2018,5/4/2018,,,-0.511662809,-0.51455142,-0.516158514,-0.516545043,-0.515769646,-0.51388873,-0.510956549,-0.507025277,-0.502145083,-0.496364197,-0.371932184,-0.184732934,0.026818817,0.240303103,0.44340068,0.63004562,0.797938419,0.946958193,1.07816491,1.527212986,1.768060485,1.911565846,2.006204839,2.006204839
5/5/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2018,5/7/2018,,,-0.518748906,-0.5207383,-0.521543144,-0.521218069,-0.519815716,-0.517386805,-0.513980198,-0.509642958,-0.504420412,-0.498356208,-0.373764292,-0.189246465,0.019353098,0.23063502,0.432516343,0.618812837,0.786982191,0.936650646,1.068664937,1.520260516,1.759579882,1.899835629,1.991260318,1.991260318
5/8/2018,5/8/2018,,,-0.515119682,-0.516750151,-0.517177722,-0.516458448,-0.51464633,-0.51179338,-0.507949692,-0.503163505,-0.497481264,-0.49094768,-0.360290235,-0.169671081,0.044416303,0.260305871,0.465863258,0.654965291,0.825181711,0.976266456,1.109190439,1.561058089,1.798341325,1.936650926,2.026583596,2.026583596
5/9/2018,5/9/2018,,,-0.51122558,-0.513364804,-0.514194284,-0.513779878,-0.512184773,-0.509469582,-0.505692445,-0.50090912,-0.495173072,-0.488535562,-0.354561329,-0.160546101,0.054721508,0.26943527,0.472141433,0.657565329,0.824010423,0.971758123,1.102100058,1.554125105,1.80461516,1.957860988,2.060334035,2.060334035
5/10/2018,5/10/2018,,,-0.511064068,-0.512397169,-0.512491828,-0.511410213,-0.509211981,-0.505954374,-0.501692306,-0.496478454,-0.49036334,-0.483395409,-0.348384006,-0.156604539,0.055137148,0.266086456,0.465302038,0.647719184,0.811689544,0.957462708,1.086264576,1.53469715,1.784440415,1.937570068,2.040043098,2.040043098
5/11/2018,5/11/2018,,,-0.511912956,-0.512974577,-0.512800454,-0.511452991,-0.508992061,-0.505475101,-0.500957205,-0.49549121,-0.489127781,-0.481915496,-0.344310466,-0.150589351,0.062492552,0.27428414,0.473956935,0.656548621,0.820495557,0.966113441,1.094677617,1.541610278,1.790150563,1.942468738,2.044385835,2.044385835
5/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/2018,5/14/2018,,,-0.512565159,-0.512586122,-0.511391982,-0.509045167,-0.505605544,-0.501130518,-0.495675128,-0.489292129,-0.482032089,-0.473943462,-0.327338931,-0.127130671,0.090403662,0.305082583,0.506485128,0.689978733,0.85425454,0.99981847,1.128083957,1.572373296,1.818609293,1.969358014,2.070199045,2.070199045
5/15/2018,5/15/2018,,,-0.514017156,-0.513266882,-0.511315649,-0.508225822,-0.504057196,-0.498867093,-0.492710456,-0.48563994,-0.477705998,-0.468956967,-0.315428781,-0.109947604,0.111511319,0.329053033,0.532504243,0.71743517,0.882697106,1.028919197,1.157607806,1.602341994,1.848266138,1.998705727,2.099317181,2.099317181
5/16/2018,5/16/2018,,,-0.506785998,-0.502016872,-0.496389428,-0.489946939,-0.482730996,-0.474781572,-0.466137074,-0.456834406,-0.446909018,-0.436394959,-0.274998371,-0.075756812,0.134728528,0.341195435,0.53547728,0.713761358,0.874832945,1.018963295,1.147215834,1.601913949,1.861039161,2.021515478,2.129260029,2.129260029
5/17/2018,5/17/2018,,,-0.521207188,-0.515130454,-0.50823364,-0.500558849,-0.492146539,-0.483035584,-0.473263331,-0.46286565,-0.451876995,-0.440330448,-0.268631203,-0.062092383,0.153604704,0.363829803,0.56085161,0.741158201,0.903743394,1.049023604,1.178163745,1.635250902,1.89540005,2.056455335,2.164579549,2.164579549
5/18/2018,5/18/2018,,,-0.510071945,-0.504402362,-0.497884587,-0.490562101,-0.482476682,-0.473668467,-0.464176009,-0.454036336,-0.443285005,-0.431956156,-0.261665469,-0.055124104,0.161220425,0.372318245,0.570221605,0.751318193,0.914565317,1.060376103,1.189927821,1.647914737,1.908170254,2.06918043,2.177249153,2.177249153
5/19/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2018,5/21/2018,,,-0.506636353,-0.498663238,-0.489999636,-0.480681013,-0.470741484,-0.460213861,-0.449129701,-0.437519345,-0.425411965,-0.412835599,-0.234163373,-0.026791729,0.187116256,0.394787042,0.589393769,0.767801041,0.929100674,1.073671666,1.202585567,1.662394986,1.926558564,2.090754077,2.20113307,2.20113307
5/22/2018,5/22/2018,,,-0.506960729,-0.500185822,-0.492621921,-0.484309864,-0.475288893,-0.465596711,-0.455269539,-0.44434217,-0.432848015,-0.420819159,-0.244826655,-0.035946262,0.180948722,0.391719069,0.588927572,0.769235176,0.931734772,1.07689755,1.205917089,1.662610398,1.922638513,2.08366094,2.191773979,2.191773979
5/23/2018,5/23/2018,,,-0.507413821,-0.498142279,-0.488297345,-0.477907903,-0.467001794,-0.455605846,-0.443745907,-0.43144688,-0.418732752,-0.405626623,-0.225096664,-0.020543371,0.189124298,0.39273387,0.584136849,0.760385294,0.920516991,1.064754951,1.19398725,1.659989653,1.93111783,2.100530858,2.214617057,2.214617057
5/24/2018,5/24/2018,,,-0.489675701,-0.482301771,-0.474277094,-0.465633782,-0.456402773,-0.446613868,-0.436295766,-0.425476106,-0.414181499,-0.402437563,-0.234569811,-0.037876349,0.166765048,0.367011035,0.556025066,0.730460267,0.889126488,1.032118479,1.16025312,1.62208072,1.890477031,2.058084086,2.170932013,2.170932013
5/25/2018,5/25/2018,,,-0.481121835,-0.463977826,-0.446899743,-0.429883219,-0.412924305,-0.39601945,-0.379165474,-0.362359545,-0.345599158,-0.328882114,-0.131196847,0.061284359,0.247327399,0.425054626,0.592787104,0.749360966,0.894177984,1.027135953,1.148517026,1.605508179,1.88466793,2.062596209,2.183206517,2.183206517
5/26/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2018,5/28/2018,,,-0.432272313,-0.412971488,-0.393940133,-0.37515951,-0.356612173,-0.338281895,-0.320153602,-0.302213303,-0.284448033,-0.266845787,-0.065057898,0.125577739,0.30835702,0.482933835,0.647902324,0.801940829,0.944221753,1.074472514,1.192891062,1.632103327,1.893849002,2.058301735,2.169122923,2.169122923
5/29/2018,5/29/2018,,,-0.230588747,-0.19748386,-0.165772996,-0.135387619,-0.106262162,-0.078333908,-0.051542882,-0.025831739,-0.001145662,0.022567741,0.247412354,0.401794314,0.522682007,0.629589471,0.731922245,0.833462473,0.93505054,1.036143909,1.135687745,1.578130365,1.900294292,2.121916835,2.276601206,2.276601206
5/30/2018,5/30/2018,,,-0.389338343,-0.355302021,-0.322427052,-0.290658841,-0.259945214,-0.230236327,-0.201484564,-0.173644449,-0.146672555,-0.120527421,0.141469268,0.339197904,0.501662806,0.644337775,0.775021541,0.897321572,1.01268112,1.1215238,1.223872916,1.638639432,1.914480494,2.096943953,2.22231047,2.22231047
5/31/2018,5/31/2018,,,-0.426632942,-0.400307034,-0.374516551,-0.349244665,-0.324475094,-0.30019208,-0.276380375,-0.253025229,-0.230112369,-0.207627986,0.033214057,0.232459034,0.402710847,0.552283711,0.68661375,0.809228866,0.922409398,1.027633607,1.125874439,1.530492166,1.819462199,2.024532381,2.171910859,2.171910859
6/1/2018,6/1/2018,,,-0.435759017,-0.416322722,-0.397035734,-0.377894706,-0.35889647,-0.34003802,-0.321316512,-0.30272925,-0.284273682,-0.265947393,-0.055394569,0.139563995,0.320429742,0.488037448,0.642959874,0.785713696,0.916850662,1.036985657,1.146792732,1.566212071,1.830864115,2.003574681,2.122052303,2.122052303
6/2/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2018,6/4/2018,,,-0.415672069,-0.401065316,-0.386386512,-0.371641382,-0.356835476,-0.341974167,-0.327062664,-0.312106008,-0.297109083,-0.282076616,-0.100440095,0.079439276,0.253340877,0.418657124,0.573923219,0.718471512,0.852178941,0.975283811,1.08825401,1.523818249,1.803149657,1.988036834,2.116080486,2.116080486
6/5/2018,6/5/2018,,,-0.430501951,-0.411029259,-0.391731365,-0.372605277,-0.353648084,-0.334856954,-0.316229129,-0.297761929,-0.279452742,-0.261299028,-0.054743326,0.133310999,0.305538957,0.463943692,0.610064047,0.745118399,0.870103376,0.985860884,1.093123094,1.522951019,1.81888972,2.025747336,2.173966818,2.173966818
6/6/2018,6/6/2018,,,-0.382059545,-0.357290257,-0.332941056,-0.30900118,-0.285460156,-0.262307791,-0.239534163,-0.217129617,-0.195084754,-0.173390431,0.062610948,0.262043787,0.434269174,0.585977298,0.72193021,0.845506905,0.959101352,1.064411527,1.162647981,1.57156298,1.875605889,2.101684621,2.270368377,2.270368377
6/7/2018,6/7/2018,,,-0.373791167,-0.348925085,-0.324477024,-0.300437102,-0.27679567,-0.25354331,-0.230670826,-0.208169241,-0.186029794,-0.164243931,0.072454632,0.271538594,0.442272191,0.591519224,0.724338989,0.844441109,0.954531428,1.056573995,1.151988601,1.557053437,1.874008065,2.12244091,2.315886917,2.315886917
6/8/2018,6/8/2018,,,-0.358559796,-0.33106311,-0.304104123,-0.277669548,-0.251746418,-0.226322071,-0.201384149,-0.176920589,-0.152919614,-0.129369733,0.121868857,0.326008091,0.49545971,0.639386756,0.764506159,0.875702773,0.976497507,1.069402798,1.156191359,1.530250139,1.8348057,2.081546962,2.277864144,2.277864144
6/9/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2018,6/11/2018,,,-0.404311551,-0.381376077,-0.358743692,-0.336408257,-0.314363769,-0.292604362,-0.271124298,-0.249917966,-0.228979883,-0.208304686,0.021088687,0.22107286,0.397663255,0.55544298,0.697905456,0.827717518,0.946920848,1.057085737,1.159428044,1.581064842,1.893441385,2.128679618,2.307409516,2.307409516
6/12/2018,6/12/2018,,,-0.415169269,-0.393709979,-0.372485708,-0.351492319,-0.330725762,-0.310182072,-0.289857368,-0.269747851,-0.249849805,-0.230159588,-0.00886307,0.188294723,0.36550775,0.526041516,0.672450767,0.8067467,0.930525101,1.04506429,1.151399802,1.585385553,1.899481931,2.13107159,2.304429678,2.304429678
6/13/2018,6/13/2018,,,-0.416554623,-0.395851598,-0.375365115,-0.355091575,-0.335027454,-0.315169297,-0.295513718,-0.276057397,-0.256797081,-0.237729579,-0.022880586,0.169327487,0.342664018,0.500109394,0.644029051,0.776309564,0.898464859,1.011718922,1.117070086,1.549847818,1.867307465,2.104769787,2.284857298,2.284857298
6/14/2018,6/14/2018,,,-0.423019188,-0.40440167,-0.385934505,-0.367615694,-0.34944328,-0.331415339,-0.313529983,-0.295785361,-0.278179654,-0.260711077,-0.061177357,0.121511989,0.289537905,0.444672308,0.588367727,0.721826887,0.84605664,0.961909677,1.07011675,1.516200743,1.84160416,2.082438194,2.263352754,2.263352754
6/15/2018,6/15/2018,,,-0.439666177,-0.424282716,-0.408931628,-0.393613947,-0.378330678,-0.363082796,-0.347871249,-0.332696956,-0.317560809,-0.302463673,-0.12462169,0.046334096,0.209630708,0.364819096,0.511698091,0.6502537,0.78061086,0.90299527,1.017703369,1.48887722,1.824180821,2.064775303,2.240785483,2.240785483
6/16/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2018,6/18/2018,,,-0.467259992,-0.453218523,-0.439119745,-0.424967557,-0.410765759,-0.396518052,-0.382228042,-0.367899242,-0.353535071,-0.33913886,-0.164982808,0.008725566,0.178630396,0.342435236,0.498646503,0.646373105,0.785170558,0.91492029,1.03573669,1.518475605,1.842478235,2.061951954,2.215093239,2.215093239
6/19/2018,6/19/2018,,,-0.477089416,-0.461516128,-0.445976436,-0.430471382,-0.415001974,-0.399569194,-0.384173992,-0.368817292,-0.35349999,-0.338222953,-0.158320645,0.014513998,0.179512429,0.336233685,0.484486965,0.624269916,0.755719654,0.879074076,0.994641481,1.468819907,1.805723195,2.047182075,2.223680659,2.223680659
6/20/2018,6/20/2018,,,-0.479065381,-0.464135413,-0.449203703,-0.43427228,-0.419343119,-0.404418141,-0.38949922,-0.374588181,-0.359686797,-0.344796797,-0.167573162,0.005397654,0.172405628,0.332312003,0.484415695,0.628347537,0.763986869,0.891396026,1.01076915,1.498803245,1.841672443,2.084312266,2.259761501,2.259761501
6/21/2018,6/21/2018,,,-0.439290211,-0.4230858,-0.406939289,-0.390851103,-0.374821653,-0.358851332,-0.342940517,-0.32708957,-0.311298836,-0.295568646,-0.111629853,0.063170097,0.228667136,0.384877662,0.531953835,0.670147686,0.799782463,0.921229912,1.034892384,1.501143917,1.833585201,2.073112918,2.249053459,2.249053459
6/22/2018,6/22/2018,,,-0.436224249,-0.419087226,-0.402041328,-0.385086149,-0.368221287,-0.351446341,-0.334760909,-0.318164592,-0.301656992,-0.28523771,-0.094951895,0.083345661,0.250310146,0.406578198,0.552767502,0.689475851,0.817279994,0.936734496,1.048370736,1.50617527,1.83421897,2.072319277,2.248375049,2.248375049
6/23/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/24/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2018,6/25/2018,,,-0.4422367,-0.4210067,-0.400105335,-0.379522923,-0.359250083,-0.339277723,-0.319597035,-0.300199485,-0.281076803,-0.26222098,-0.05417246,0.127213689,0.289402422,0.437365296,0.574369144,0.702532144,0.823212241,0.937275467,1.045278802,1.504591433,1.847517206,2.099260459,2.284528082,2.284528082
6/26/2018,6/26/2018,,,-0.443324235,-0.421778582,-0.400551854,-0.37963231,-0.359008696,-0.338670239,-0.318606617,-0.298807949,-0.279264774,-0.259968037,-0.044821372,0.147019134,0.322208123,0.484457167,0.635779417,0.777255255,0.909490415,1.03287978,1.147750804,1.607072121,1.914340073,2.121275432,2.265327569,2.265327569
6/27/2018,6/27/2018,,,-0.442276,-0.422523649,-0.403005706,-0.383716385,-0.364650069,-0.345801307,-0.327164805,-0.308735428,-0.29050819,-0.272478251,-0.069930279,0.111422778,0.276290914,0.427935412,0.568613392,0.699894046,0.822881622,0.93837101,1.046954971,1.500265923,1.831580618,2.07267523,2.249701353,2.249701353
6/28/2018,6/28/2018,,,-0.441779885,-0.422062543,-0.402588994,-0.383353053,-0.364348715,-0.345570151,-0.327011704,-0.308667885,-0.290533365,-0.272602973,-0.071674458,0.107564071,0.270129645,0.41948211,0.558000662,0.687323456,0.808587537,0.92259663,1.029937036,1.479912305,1.810782648,2.052511443,2.230418418,2.230418418
